day,Actual.Stop.Station,Segment.Direction,Service.Line,Leading.Set.Type,Node.Seq.Order,Actual.Station.Dprt.Time.Band,Occupancy Status,is_weekend,is_peak
10,54,1,13,8,12,75,0,0,1
11,161,1,10,8,4,83,0,0,0
12,293,1,21,8,11,35,0,0,1
11,240,0,19,0,8,66,0,0,1
15,220,0,1,0,15,74,0,1,1
15,133,0,13,8,6,80,0,1,0
11,283,0,26,8,12,41,0,0,0
10,119,0,2,5,8,75,0,0,1
10,155,1,24,0,5,21,0,0,0
11,240,1,21,0,17,38,0,0,1
15,54,0,6,0,7,61,0,1,0
10,259,1,11,3,7,75,0,0,1
11,58,0,6,0,4,91,0,0,0
11,169,0,24,5,9,32,0,0,1
16,242,1,2,5,22,48,0,0,0
10,207,1,26,0,2,21,0,0,0
13,175,0,13,8,10,36,0,0,1
15,22,1,21,0,1,55,0,1,0
13,202,1,1,0,10,71,0,0,1
16,55,1,19,0,11,74,0,0,1
10,60,0,26,8,7,77,0,0,0
11,141,1,1,0,3,84,0,0,0
16,3,0,13,8,11,58,0,0,0
10,118,1,21,0,1,35,0,0,1
16,291,0,1,0,6,76,0,0,0
13,32,1,10,8,1,47,0,0,0
12,103,0,1,0,2,32,1,0,1
11,116,1,1,0,7,33,0,0,1
13,247,0,13,8,7,20,0,0,0
10,13,0,1,0,8,25,0,0,0
11,171,0,21,8,4,68,0,0,1
12,73,0,18,0,10,43,0,0,0
10,285,1,18,0,4,59,0,0,0
12,210,0,15,0,6,27,0,0,0
15,149,1,24,0,5,82,0,1,0
11,141,1,1,0,3,82,0,0,0
11,206,0,19,0,17,47,0,0,0
16,258,0,19,0,18,33,0,0,1
11,41,0,18,0,3,67,1,0,1
12,261,1,10,8,5,65,0,0,1
11,219,1,2,5,1,43,0,0,0
16,42,0,2,5,23,77,0,0,0
15,64,0,13,8,16,2,0,1,0
12,255,0,13,8,4,30,0,0,1
15,42,0,2,0,23,94,0,1,0
13,102,1,26,0,13,18,0,0,0
13,261,0,21,0,2,38,0,0,1
13,260,0,26,0,14,5,0,0,0
10,291,1,13,2,16,95,0,0,0
16,88,1,13,8,3,46,0,0,0
10,117,1,15,0,1,76,0,0,0
12,174,1,1,0,4,22,0,0,0
11,54,1,6,0,7,46,0,0,0
10,89,0,19,0,14,36,0,0,1
11,241,0,26,8,13,86,0,0,0
10,129,1,10,8,3,30,0,0,1
12,41,0,15,0,11,66,0,0,1
14,281,0,21,0,6,74,0,1,1
14,144,1,2,5,3,66,0,1,1
15,90,0,2,5,3,57,0,1,0
11,100,0,17,2,15,69,0,0,1
13,8,0,24,4,6,71,1,0,1
15,218,1,26,0,5,78,0,1,0
14,54,1,26,0,6,93,0,1,0
14,216,1,21,0,6,25,0,1,0
16,301,0,6,5,5,84,0,0,0
15,261,0,6,0,6,91,0,1,0
10,239,1,6,5,5,75,0,0,1
12,209,1,13,8,12,46,0,0,0
15,216,1,21,0,10,72,0,1,1
13,279,1,24,0,9,76,0,0,0
13,47,1,2,5,9,70,0,0,1
13,225,1,13,8,5,60,0,0,0
10,182,0,21,0,23,80,0,0,0
15,188,0,1,5,12,95,0,1,0
10,259,1,11,6,7,47,0,0,0
14,248,1,13,8,17,66,0,1,1
10,272,0,21,0,16,31,0,0,1
13,105,1,7,4,14,49,0,0,0
10,66,0,13,2,14,74,0,0,1
11,71,1,15,0,4,64,0,0,1
16,74,0,1,0,4,50,0,0,0
12,239,1,6,0,5,34,0,0,1
10,235,0,26,0,15,33,0,0,1
12,102,0,24,0,8,63,0,0,0
10,301,1,6,5,3,27,0,0,0
11,120,1,13,8,8,61,0,0,0
10,108,1,26,0,8,67,0,0,1
10,234,0,2,0,18,78,0,0,0
10,85,0,10,8,5,66,0,0,1
12,51,1,13,8,3,71,0,0,1
13,222,0,26,0,19,91,0,0,0
14,146,1,21,0,13,81,0,1,0
10,279,0,7,7,18,68,0,0,1
14,99,0,21,0,14,34,0,1,1
11,275,0,11,3,3,55,0,0,0
13,282,0,26,9,19,78,0,0,0
13,3,1,13,8,14,78,0,0,0
13,268,1,11,3,9,82,0,0,0
10,90,0,2,5,3,73,1,0,1
10,293,0,21,0,7,29,0,0,1
13,161,0,10,8,3,35,0,0,1
10,294,1,13,2,17,31,0,0,1
11,58,1,6,5,4,49,0,0,0
12,6,1,15,0,5,70,0,0,1
16,44,1,1,5,2,33,0,0,1
11,261,0,6,4,6,20,0,0,0
9,140,0,2,0,29,1,0,0,0
16,122,0,1,5,5,23,0,0,0
10,6,1,24,0,18,24,0,0,0
13,203,1,26,0,15,51,0,0,0
11,241,1,26,0,4,33,0,0,1
16,261,1,10,8,5,23,0,0,0
11,261,1,21,4,19,67,1,0,1
10,128,0,21,8,13,59,0,0,0
11,272,1,21,8,6,48,0,0,0
15,103,1,1,0,19,37,0,1,1
12,189,0,15,0,4,82,0,0,0
12,84,1,17,2,14,80,0,0,0
12,284,0,26,0,9,71,0,0,1
14,32,0,10,8,6,65,0,1,1
12,45,0,2,4,6,27,0,0,0
11,122,1,1,0,20,22,0,0,0
16,141,0,9,7,12,77,0,0,0
14,248,0,2,5,5,45,0,1,0
16,78,1,2,4,11,29,0,0,1
11,185,1,6,0,6,27,0,0,0
12,188,1,1,1,4,37,0,0,1
10,191,0,19,8,19,77,0,0,0
11,277,1,21,0,8,51,0,0,0
10,218,0,26,0,2,37,0,0,1
13,120,0,13,2,4,90,0,0,0
14,257,1,14,2,1,80,0,1,0
13,153,1,1,0,1,47,0,0,0
9,283,0,26,0,10,5,0,0,0
13,54,1,17,9,15,78,0,0,0
10,166,0,26,9,13,78,0,0,0
16,37,1,26,9,7,19,0,0,0
10,78,0,2,4,7,78,0,0,0
10,132,1,13,8,6,70,0,0,1
13,12,0,2,5,15,67,0,0,1
15,149,1,2,0,1,64,0,1,1
11,6,1,24,5,18,68,0,0,1
14,194,1,21,0,16,71,0,1,1
15,136,1,2,5,14,84,0,1,0
11,185,1,6,5,6,68,0,0,1
12,56,1,19,0,6,26,0,0,0
16,203,1,26,0,7,38,0,0,1
13,98,1,9,5,7,30,0,0,1
11,136,0,2,0,12,38,0,0,1
13,165,0,18,0,8,89,0,0,0
16,44,0,1,5,12,63,0,0,0
10,118,0,21,0,17,74,0,0,1
15,252,0,17,2,12,52,0,1,0
16,87,0,26,9,7,20,0,0,0
10,170,1,11,6,6,71,0,0,1
15,243,1,15,0,9,77,0,1,0
9,248,0,13,8,3,4,0,0,0
16,220,0,1,0,15,25,0,0,0
13,239,0,6,0,3,66,0,0,1
16,58,1,6,0,4,59,0,0,0
11,218,0,13,8,2,88,0,0,0
13,149,0,24,0,16,28,0,0,1
11,78,1,2,0,11,24,0,0,0
10,301,1,6,1,3,52,0,0,0
11,144,0,22,7,2,74,0,0,1
14,269,0,2,0,21,85,0,1,0
12,118,1,21,4,1,67,0,0,1
14,291,1,13,8,16,41,0,1,0
13,277,1,21,0,4,69,0,0,1
16,26,1,2,4,9,21,0,0,0
13,111,1,13,2,11,27,0,0,0
16,174,0,1,0,10,50,0,0,0
16,291,1,1,1,10,24,0,0,0
10,185,0,6,0,2,24,0,0,0
13,41,0,26,0,3,66,1,0,1
13,28,0,26,2,9,36,0,0,1
16,261,0,10,8,2,53,0,0,0
10,174,1,1,0,4,86,0,0,0
12,129,0,10,8,4,74,0,0,1
11,108,1,7,1,16,51,0,0,0
11,193,1,18,4,8,47,0,0,0
14,198,1,22,0,2,31,0,1,1
15,54,0,6,0,1,48,1,1,0
10,201,0,1,0,14,66,0,0,1
12,95,1,15,0,12,62,0,0,0
13,106,1,13,8,5,60,0,0,0
11,156,1,19,0,9,93,0,0,0
12,149,1,7,1,8,64,0,0,1
11,89,0,18,0,12,32,0,0,1
12,16,1,19,0,5,78,0,0,0
12,155,0,7,1,22,45,0,0,0
11,182,0,21,0,23,56,0,0,0
16,225,1,13,8,7,59,0,0,0
13,141,1,1,0,3,46,0,0,0
13,154,0,15,0,3,7,0,0,0
15,225,0,13,8,5,46,0,1,0
16,225,1,13,8,12,87,0,0,0
12,42,0,24,4,16,24,0,0,0
13,144,0,26,2,5,62,0,0,0
11,128,0,21,8,13,27,0,0,0
13,175,0,13,8,10,70,0,0,1
10,246,1,15,5,6,31,0,0,1
14,219,1,2,0,1,26,0,1,0
13,169,1,24,4,12,61,0,0,0
11,46,0,24,0,13,64,0,0,1
16,11,1,13,8,6,76,0,0,0
9,297,1,13,8,2,0,0,0,0
12,281,0,19,0,6,37,0,0,1
14,165,0,18,0,8,35,0,1,1
12,122,0,1,0,5,29,0,0,1
12,84,0,18,0,11,86,0,0,0
13,301,1,6,4,3,37,0,0,1
16,145,1,26,9,11,28,0,0,1
15,145,0,26,9,10,70,0,1,1
10,302,0,17,2,20,83,0,0,0
16,97,0,26,9,8,68,0,0,1
10,19,0,2,0,11,20,0,0,0
15,169,1,24,5,15,62,0,1,0
15,188,1,1,0,4,36,0,1,1
15,54,0,19,0,1,70,0,1,1
12,174,1,1,5,4,65,0,0,1
14,124,0,13,8,12,64,0,1,1
14,146,1,21,0,13,83,0,1,0
16,225,0,13,8,8,43,0,0,0
12,199,0,13,8,3,50,0,0,0
15,97,0,26,9,4,88,0,1,0
14,45,0,2,0,10,89,0,1,0
15,279,0,2,0,24,40,0,1,0
15,54,0,6,0,7,75,0,1,1
10,301,0,21,8,3,63,0,0,0
16,279,1,2,0,2,27,0,0,0
12,144,0,2,4,1,27,0,0,0
11,293,0,21,0,7,79,0,0,0
13,75,1,26,2,4,39,0,0,1
12,159,0,26,0,9,62,0,0,0
13,100,0,17,9,8,46,0,0,0
11,123,1,11,6,9,22,0,0,0
10,239,1,6,0,5,26,0,0,0
11,194,1,21,0,1,61,0,0,0
15,92,1,14,2,7,23,0,1,0
13,57,0,2,0,19,4,0,0,0
10,221,1,18,0,6,48,0,0,0
11,33,1,17,2,8,60,0,0,0
14,182,1,21,0,2,85,0,1,0
16,48,1,17,9,3,26,0,0,0
10,220,1,1,0,1,43,0,0,0
11,171,1,21,0,17,38,0,0,1
14,243,1,15,0,9,47,0,1,0
16,79,1,3,4,3,22,0,0,0
16,132,1,13,8,6,74,0,0,1
13,41,1,26,2,22,57,0,0,0
13,171,1,19,0,17,44,0,0,0
13,299,1,17,9,9,30,0,0,1
10,236,1,25,2,4,80,0,0,0
16,131,1,26,0,3,16,0,0,0
14,248,0,13,8,3,48,0,1,0
16,207,0,26,0,16,91,0,0,0
13,112,0,13,2,2,82,0,0,0
16,293,0,19,0,7,37,0,0,1
12,170,1,11,6,4,61,0,0,0
16,5,0,19,0,9,50,0,0,0
15,191,1,19,0,2,57,0,1,0
16,81,0,1,4,11,38,0,0,1
11,261,1,6,5,2,32,1,0,1
15,24,0,1,5,11,88,0,1,0
16,56,0,19,0,15,88,0,0,0
11,171,1,21,8,17,78,0,0,0
10,201,1,1,5,12,35,0,0,1
11,98,1,1,0,7,69,0,0,1
15,53,1,24,5,4,90,0,1,0
13,70,0,13,8,7,29,0,0,1
14,245,1,15,0,2,29,0,1,1
16,120,0,13,8,4,71,2,0,1
15,22,0,17,2,6,46,0,1,0
16,282,1,26,9,6,86,0,0,0
10,301,0,6,0,5,31,0,0,1
15,166,0,26,9,18,34,0,1,1
11,131,0,26,8,10,70,0,0,1
15,144,1,22,0,1,50,0,1,0
16,279,0,2,4,24,55,0,0,0
16,261,0,10,8,2,76,0,0,0
10,193,0,18,0,5,60,0,0,0
12,279,0,2,4,24,81,0,0,0
10,218,0,24,0,2,81,0,0,0
16,166,1,26,9,3,77,0,0,0
14,74,0,1,0,4,38,0,1,1
10,85,0,10,8,5,71,0,0,1
14,65,0,18,0,6,89,0,1,0
10,239,1,6,5,5,21,0,0,0
15,144,0,26,0,5,43,0,1,0
12,70,0,13,8,13,34,0,0,1
16,91,0,24,4,12,80,0,0,0
10,123,1,11,3,9,33,0,0,1
10,58,1,27,0,4,74,0,0,1
16,239,0,6,1,3,35,0,0,1
12,32,0,10,2,6,34,0,0,1
11,130,1,1,0,6,44,0,0,0
13,12,1,2,5,11,53,0,0,0
13,218,0,26,8,2,85,0,0,0
13,164,0,1,0,3,91,0,0,0
11,240,0,21,0,4,24,0,0,0
14,248,1,2,5,13,33,0,1,1
10,235,0,26,0,15,74,0,0,1
14,54,1,6,0,7,63,0,1,0
11,121,0,1,0,15,88,0,0,0
10,8,1,26,0,11,59,0,0,0
12,255,1,13,8,16,22,0,0,0
10,144,1,24,0,18,82,0,0,0
14,95,0,24,0,5,59,0,1,0
12,58,0,6,0,4,60,0,0,0
15,103,0,1,0,2,89,0,1,0
13,181,1,26,0,5,73,0,0,1
14,171,0,19,0,4,43,0,1,0
16,256,0,17,2,28,32,0,0,1
14,265,0,1,5,7,27,0,1,0
11,12,1,2,5,11,41,0,0,0
16,118,1,19,4,1,68,0,0,1
13,143,0,15,5,7,37,0,0,1
16,141,1,1,0,3,35,0,0,1
15,19,0,2,0,11,47,0,1,0
13,205,0,7,4,7,44,0,0,0
10,235,0,26,0,10,2,0,0,0
14,272,0,21,0,19,44,0,1,0
12,102,0,26,2,8,64,0,0,1
11,87,1,26,2,1,64,0,0,1
10,281,1,19,0,15,23,0,0,0
16,261,0,6,0,6,91,0,0,0
13,261,1,6,1,2,52,0,0,0
10,102,0,24,0,9,25,0,0,0
13,19,1,2,0,7,25,0,0,0
11,299,0,17,2,17,74,0,0,1
10,301,0,21,0,3,55,0,0,0
12,201,0,1,0,14,32,0,0,1
12,259,0,11,3,9,86,0,0,0
12,32,0,10,8,6,85,0,0,0
12,207,0,26,0,15,43,0,0,0
14,32,0,10,8,6,46,0,1,0
15,218,0,15,0,2,89,0,1,0
16,141,1,7,4,2,62,0,0,0
14,86,1,24,0,2,39,0,1,1
12,108,0,26,0,9,78,0,0,0
10,41,0,26,2,3,57,0,0,0
16,45,1,2,0,6,93,0,0,0
11,218,1,18,0,11,71,0,0,1
16,139,0,2,7,20,56,0,0,0
10,185,1,6,0,6,30,0,0,1
12,228,1,21,8,14,80,0,0,0
16,198,0,22,7,1,58,0,0,0
13,49,1,13,8,3,66,0,0,1
12,281,0,21,8,6,35,0,0,1
12,281,0,19,0,6,42,0,0,0
11,144,0,22,7,2,25,0,0,0
16,220,0,1,0,15,63,0,0,0
15,291,0,1,0,6,65,0,1,1
14,22,1,21,0,1,85,0,1,0
11,206,0,19,0,17,46,0,0,0
11,236,1,13,2,4,64,0,0,1
11,165,1,18,0,5,69,0,0,1
13,70,0,13,8,16,63,0,0,0
14,54,1,13,8,15,59,0,1,0
11,291,1,13,8,18,95,0,0,0
14,146,1,21,0,13,89,0,1,0
16,122,1,1,0,15,71,0,0,1
10,283,1,26,0,9,28,0,0,1
12,47,0,2,5,9,55,0,0,0
11,183,0,26,9,24,75,0,0,1
12,54,1,6,5,1,19,0,0,0
13,272,1,21,0,2,80,0,0,0
15,218,0,15,0,2,32,0,1,1
11,6,0,15,0,9,54,0,0,0
16,279,0,7,4,15,36,0,0,1
11,245,1,26,0,17,78,0,0,0
12,198,0,22,7,1,89,0,0,0
14,95,1,24,0,12,17,0,1,0
15,291,0,13,8,4,52,0,1,0
10,144,1,2,5,3,44,0,0,0
13,260,0,7,7,6,64,0,0,1
14,54,0,21,0,1,54,0,1,0
12,260,1,26,4,3,63,0,0,0
13,121,0,1,0,15,22,0,0,0
11,279,0,2,0,24,45,0,0,0
16,245,1,15,0,2,78,0,0,0
16,272,0,21,0,16,69,0,0,1
10,261,0,21,0,2,61,0,0,0
11,188,1,1,1,4,53,0,0,0
10,16,1,19,8,5,33,0,0,1
16,84,1,18,0,2,36,0,0,1
14,248,1,13,2,31,20,0,1,0
10,287,0,2,5,13,46,0,0,0
10,142,1,26,9,8,41,0,0,0
13,46,0,7,4,16,69,0,0,1
13,240,0,21,0,8,71,0,0,1
13,288,0,26,0,15,74,0,0,1
13,132,1,13,8,6,81,0,0,0
13,258,0,19,8,18,63,0,0,0
14,293,0,21,0,7,76,0,1,0
11,144,0,22,7,2,40,0,0,0
15,12,0,2,5,15,63,0,1,0
16,54,1,6,4,7,53,0,0,0
10,85,0,10,8,5,21,0,0,0
14,155,1,24,0,5,27,0,1,0
11,113,1,11,3,10,44,0,0,0
16,300,1,17,9,13,76,0,0,0
14,12,1,2,0,11,64,0,1,1
16,261,0,6,7,6,65,0,0,1
12,19,0,2,7,11,31,0,0,1
12,116,1,1,4,7,43,0,0,0
15,144,1,24,0,18,88,0,1,0
13,140,0,24,0,20,49,0,0,0
11,255,0,13,8,4,51,0,0,0
10,261,0,10,8,2,63,0,0,0
15,12,0,2,0,15,40,0,1,0
10,253,1,11,3,1,78,0,0,0
12,54,1,13,8,19,43,0,0,0
12,196,1,13,2,5,92,0,0,0
12,286,1,26,0,13,59,0,0,0
10,5,1,19,0,12,32,1,0,1
11,95,0,24,5,5,31,0,0,1
16,277,0,21,8,14,70,0,0,1
10,65,1,18,0,7,80,0,0,0
14,55,1,19,0,11,37,0,1,1
14,136,0,2,0,12,56,0,1,0
11,184,1,26,0,5,46,0,0,0
14,174,0,1,5,22,4,0,1,0
11,189,1,15,0,10,55,0,0,0
12,180,1,21,0,3,88,0,0,0
10,9,1,13,2,15,66,0,0,1
16,97,1,26,9,17,31,0,0,1
10,230,1,11,3,11,24,0,0,0
10,146,1,21,0,9,60,0,0,0
10,10,1,17,9,10,92,0,0,0
12,297,1,13,8,2,61,0,0,0
12,144,0,26,2,5,60,0,0,0
16,122,0,1,5,5,84,0,0,0
13,87,0,26,9,6,52,0,0,0
13,219,1,2,0,1,39,0,0,1
10,210,1,15,5,8,39,0,0,1
13,232,1,26,0,8,45,0,0,0
11,48,1,17,9,3,66,0,0,1
11,243,1,15,5,9,40,0,0,0
11,103,0,1,1,2,25,0,0,0
16,225,0,13,8,8,64,0,0,1
13,161,1,10,8,4,2,0,0,0
13,114,0,11,3,13,33,0,0,1
16,271,0,21,0,18,57,0,0,0
10,103,0,1,5,2,24,0,0,0
10,89,0,18,0,12,66,0,0,1
11,171,0,21,4,4,64,0,0,1
13,175,0,13,8,18,27,0,0,0
12,54,1,13,2,20,35,1,0,1
12,91,0,24,5,12,40,0,0,0
15,47,1,2,0,9,88,0,1,0
14,264,1,21,0,5,22,0,1,0
12,221,1,18,0,6,64,0,0,1
12,291,0,1,0,6,50,0,0,0
10,124,1,13,8,8,40,0,0,0
12,299,0,17,2,11,36,0,0,1
11,43,1,3,4,5,59,0,0,0
10,232,0,26,0,11,70,0,0,1
13,133,1,13,8,4,75,0,0,1
14,272,1,21,0,6,38,0,1,1
13,225,1,13,8,17,44,0,0,0
11,174,0,7,4,24,70,0,0,1
12,132,0,13,8,11,55,0,0,0
10,145,1,26,9,14,35,0,0,1
11,85,0,10,8,5,87,0,0,0
15,275,0,20,3,3,23,0,1,0
15,103,1,1,0,14,56,0,1,0
10,206,1,19,0,4,30,0,0,1
13,82,0,11,3,12,87,0,0,0
16,209,0,13,8,5,80,0,0,0
10,257,0,13,2,10,59,0,0,0
11,133,0,13,2,9,39,0,0,1
16,207,0,26,2,8,35,0,0,1
13,87,0,26,0,24,34,0,0,1
13,165,1,18,0,5,38,0,0,1
13,246,0,15,0,8,35,0,0,1
12,197,1,13,8,10,57,0,0,0
16,239,1,6,0,5,90,0,0,0
10,117,0,15,0,13,79,0,0,0
10,102,0,24,4,10,23,0,0,0
13,284,0,26,0,13,56,0,0,0
12,255,1,13,8,9,33,2,0,1
14,243,1,15,0,9,60,0,1,0
14,300,1,17,9,6,29,0,1,1
10,154,0,15,0,3,34,0,0,1
13,68,0,17,9,6,76,0,0,0
12,54,1,6,5,7,43,0,0,0
14,157,1,19,0,8,43,0,1,0
15,149,0,24,0,16,68,0,1,1
11,108,0,26,0,9,78,0,0,0
14,56,0,19,0,13,37,0,1,1
12,245,1,15,0,2,60,0,0,0
10,297,0,13,8,18,83,0,0,0
10,228,0,21,0,11,75,0,0,1
10,197,1,13,8,10,3,0,0,0
10,6,0,15,5,9,61,0,0,0
10,274,1,11,3,12,80,0,0,0
11,131,1,26,4,2,76,0,0,0
14,89,0,19,0,5,74,0,1,1
10,225,0,13,8,8,5,0,0,0
12,218,1,13,8,18,23,0,0,0
15,12,1,2,0,3,45,0,1,0
13,24,1,1,1,5,71,0,0,1
16,54,0,17,2,1,51,0,0,0
11,292,1,25,2,10,78,0,0,0
10,269,1,2,5,5,24,0,0,0
15,100,0,17,2,14,80,0,1,0
12,158,1,11,3,2,26,0,0,0
16,301,0,6,0,5,74,0,0,1
12,164,0,1,5,3,23,0,0,0
11,59,0,26,0,16,54,0,0,0
14,291,0,1,0,6,31,0,1,1
15,267,1,26,9,17,76,0,1,0
10,121,1,1,4,5,25,0,0,0
16,54,1,17,2,38,22,0,0,0
14,122,0,1,0,5,76,0,1,0
10,203,1,26,0,14,73,0,0,1
16,203,0,26,9,3,51,0,0,0
12,245,1,26,0,21,83,0,0,0
14,303,0,2,0,2,26,0,1,0
10,213,1,13,2,1,87,0,0,0
16,153,1,1,0,1,81,0,0,0
11,5,1,21,0,16,36,1,0,1
15,285,0,18,0,9,53,0,1,0
14,118,1,19,0,1,35,0,1,1
11,45,1,2,7,8,35,0,0,1
12,41,1,15,0,3,61,0,0,0
13,248,0,2,5,5,55,0,0,0
10,238,0,26,9,12,42,0,0,0
15,25,0,1,0,9,30,0,1,1
10,248,1,13,8,12,25,0,0,0
11,12,0,2,0,15,3,0,0,0
12,54,0,21,2,1,56,0,0,0
11,218,0,13,8,2,26,0,0,0
10,82,0,11,6,12,45,0,0,0
10,276,1,17,2,14,58,0,0,0
13,174,1,1,0,4,46,0,0,0
13,118,1,17,2,12,81,0,0,0
10,54,0,26,9,1,81,0,0,0
10,114,0,11,3,13,21,0,0,0
15,120,1,13,8,9,78,0,1,0
12,100,0,17,2,14,32,0,0,1
11,241,1,26,2,5,53,0,0,0
13,291,1,13,2,8,35,1,0,1
13,5,1,21,0,12,81,0,0,0
16,218,0,13,8,2,48,0,0,0
14,284,1,26,0,3,92,0,1,0
16,248,0,2,0,5,86,0,0,0
12,239,1,6,5,5,38,0,0,1
13,103,0,1,0,2,39,0,0,1
16,144,1,24,0,15,23,0,0,0
10,98,1,24,4,3,77,0,0,0
16,105,0,24,0,10,28,0,0,1
13,53,1,24,0,4,30,0,0,1
14,216,1,21,0,6,85,0,1,0
16,258,1,19,8,3,79,0,0,0
11,218,1,13,8,18,47,0,0,0
12,275,0,11,6,3,72,0,0,1
15,280,1,13,2,16,58,0,1,0
11,242,0,2,0,4,86,0,0,0
12,25,1,1,1,7,71,0,0,1
15,301,0,19,0,3,28,0,1,1
11,159,0,7,4,3,47,0,0,0
10,3,1,13,2,2,36,0,0,1
16,183,0,26,9,15,79,0,0,0
15,178,0,13,8,8,53,0,1,0
10,226,0,26,8,6,74,1,0,1
12,290,1,20,6,2,27,0,0,0
15,239,0,6,0,3,54,0,1,0
12,203,1,26,0,11,46,0,0,0
13,141,0,1,0,17,58,0,0,0
12,206,0,19,0,17,81,0,0,0
15,281,0,21,0,6,26,0,1,0
12,81,1,1,0,9,76,0,0,0
13,291,1,13,8,8,66,0,0,1
16,156,0,19,0,12,36,0,0,1
10,12,0,2,5,15,50,0,0,0
11,161,0,10,8,3,74,0,0,1
13,46,0,24,4,13,45,0,0,0
13,54,1,13,2,18,5,0,0,0
12,185,1,6,5,6,27,0,0,0
10,57,1,2,0,7,88,0,0,0
16,107,0,17,9,15,71,0,0,1
12,41,1,18,0,10,63,0,0,0
13,260,1,26,0,3,35,0,0,1
12,203,0,26,8,5,62,1,0,0
16,193,0,18,0,5,46,0,0,0
10,218,1,2,0,16,71,0,0,1
16,24,1,1,1,5,38,0,0,1
16,304,0,7,7,11,72,0,0,1
12,5,1,19,8,12,35,1,0,1
13,291,1,1,0,2,62,0,0,0
16,202,0,1,7,10,24,0,0,0
14,127,1,25,2,1,0,0,1,0
15,6,0,15,0,9,76,0,1,0
15,129,0,10,8,4,40,0,1,0
15,84,0,17,2,3,44,0,1,0
11,5,0,19,0,9,68,1,0,1
12,153,1,1,0,1,53,0,0,0
14,102,1,26,0,1,25,0,1,0
15,58,0,6,0,4,62,0,1,0
10,58,1,6,0,4,50,0,0,0
13,54,1,21,0,20,2,0,0,0
11,98,0,1,0,13,59,0,0,0
14,98,1,1,0,7,50,0,1,0
11,261,1,10,2,5,71,0,0,1
11,147,0,17,2,17,29,0,0,1
10,293,0,21,8,7,69,1,0,1
14,42,0,24,0,14,74,0,1,1
15,42,1,2,5,3,18,0,1,0
16,224,0,1,0,13,68,0,0,1
15,284,0,26,0,2,39,0,1,1
12,84,0,18,0,11,0,0,0,0
13,292,1,13,2,10,66,0,0,1
11,38,1,13,2,13,30,0,0,1
10,203,1,26,8,10,32,2,0,1
14,239,0,6,5,3,52,0,1,0
16,194,0,19,0,5,78,0,0,0
12,24,1,1,0,5,43,0,0,0
11,293,1,21,0,14,37,0,0,1
16,129,0,10,8,4,68,1,0,1
13,245,0,17,2,2,75,0,0,1
12,202,1,1,5,10,82,0,0,0
11,103,1,1,5,18,29,1,0,1
13,151,1,13,8,4,33,0,0,1
10,144,1,24,0,15,75,0,0,1
10,218,0,13,2,2,29,0,0,1
16,51,1,13,8,10,39,0,0,1
15,54,1,10,8,6,21,0,1,0
13,12,0,2,5,10,70,0,0,1
11,41,1,15,0,3,44,0,0,0
14,245,1,18,0,9,65,0,1,1
12,98,0,7,4,21,43,0,0,0
10,134,1,17,2,10,20,0,0,0
14,210,1,15,0,8,51,0,1,0
15,206,0,19,0,15,43,0,1,0
14,41,0,15,0,11,58,0,1,0
13,293,0,19,0,7,77,0,0,0
16,261,1,6,1,2,37,0,0,1
11,164,1,1,5,17,84,0,0,0
10,284,0,26,0,21,45,0,0,0
15,275,1,11,3,13,69,0,1,1
12,243,1,15,0,9,69,0,0,1
12,100,0,17,9,8,72,0,0,1
14,197,1,13,8,10,64,0,1,1
13,24,0,1,0,11,48,0,0,0
14,139,0,2,0,20,45,0,1,0
10,218,0,2,5,2,74,1,0,1
12,209,1,13,8,7,81,0,0,0
11,261,1,21,8,16,67,0,0,1
9,175,0,13,8,18,3,0,0,0
13,53,0,24,0,17,39,0,0,1
11,108,1,7,7,16,41,0,0,0
10,243,0,15,0,5,34,0,0,1
12,120,0,13,8,12,2,0,0,0
10,76,0,17,2,25,40,0,0,0
10,107,0,17,2,35,42,0,0,0
13,293,1,21,0,14,91,0,0,0
11,260,0,7,4,3,34,0,0,1
11,54,1,6,5,1,72,0,0,1
13,111,1,13,8,2,9,0,0,0
12,105,0,24,0,11,26,0,0,0
12,22,1,17,2,8,29,0,0,1
12,42,0,2,0,17,39,0,0,1
11,261,0,10,8,2,42,0,0,0
16,118,0,19,0,20,54,0,0,0
14,58,1,6,0,4,54,0,1,0
13,141,0,24,5,25,22,0,0,0
14,19,0,2,0,11,28,0,1,1
12,113,0,11,6,6,2,0,0,0
10,261,0,19,0,2,53,0,0,0
10,296,0,26,9,15,27,0,0,0
13,132,1,13,8,6,79,0,0,0
10,86,1,24,0,2,42,0,0,0
12,55,1,19,0,11,23,0,0,0
11,185,1,6,0,6,79,0,0,0
11,260,1,26,0,13,94,0,0,0
16,245,0,17,9,2,73,0,0,1
13,78,0,2,0,7,62,0,0,0
10,60,0,26,0,7,82,0,0,0
14,206,1,19,0,4,42,0,1,0
15,54,0,6,0,7,65,0,1,1
15,160,1,2,0,20,61,0,1,0
11,224,1,1,0,13,42,0,0,0
14,239,0,6,0,3,46,0,1,0
11,184,1,26,0,5,72,0,0,1
14,85,0,10,8,5,90,0,1,0
15,256,1,17,2,7,31,0,1,1
10,21,1,11,3,8,23,0,0,0
10,247,1,13,8,7,26,0,0,0
14,224,0,1,0,8,41,0,1,0
11,303,0,2,0,16,70,0,0,1
15,239,1,6,0,5,58,0,1,0
